,0,1
0,"(7, 7)","(7, 4)"
1,"(2, 3)","(0, 3)"
2,"(0, 3)","(0, 7)"
3,"(0, 3)","(0, 6)"
4,"(0, 3)","(0, 5)"
5,"(0, 3)","(0, 4)"
6,"(4, 0)","(7, 0)"
7,"(2, 1)","(6, 1)"
8,"(0, 4)","(1, 4)"
9,"(2, 3)","(2, 1)"
10,"(2, 1)","(4, 1)"
11,"(2, 1)","(0, 1)"
12,"(7, 6)","(6, 6)"
13,"(5, 6)","(7, 6)"
14,"(4, 3)","(3, 3)"
15,"(4, 3)","(4, 4)"
16,"(2, 3)","(6, 3)"
17,"(6, 3)","(6, 4)"
18,"(5, 7)","(7, 7)"
19,"(2, 3)","(4, 3)"
20,"(2, 5)","(2, 3)"
21,"(0, 0)","(1, 0)"
22,"(0, 1)","(0, 0)"
23,"(4, 1)","(4, 0)"
24,"(4, 0)","(2, 0)"
25,"(5, 5)","(5, 7)"
26,"(5, 5)","(2, 5)"
27,"(0, 6)","(1, 6)"
28,"(5, 7)","(5, 6)"
29,"(4, 3)","(4, 7)"
