,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(2, 1)"
2,"(2, 1)","(2, 3)"
3,"(2, 1)","(4, 1)"
4,"(2, 1)","(5, 1)"
5,"(2, 1)","(6, 1)"
6,"(5, 1)","(3, 1)"
7,"(4, 1)","(4, 3)"
8,"(5, 1)","(5, 3)"
9,"(6, 1)","(6, 3)"
10,"(6, 1)","(7, 1)"
11,"(2, 3)","(2, 5)"
12,"(4, 3)","(3, 3)"
13,"(4, 3)","(4, 4)"
14,"(4, 3)","(4, 5)"
15,"(4, 3)","(4, 6)"
16,"(5, 3)","(5, 4)"
17,"(5, 3)","(5, 6)"
18,"(5, 3)","(5, 7)"
19,"(5, 3)","(7, 3)"
20,"(6, 3)","(6, 5)"
21,"(6, 3)","(6, 6)"
22,"(6, 3)","(6, 7)"
23,"(7, 3)","(7, 6)"
24,"(4, 4)","(7, 4)"
25,"(6, 5)","(7, 5)"
26,"(6, 6)","(3, 6)"
27,"(4, 6)","(4, 7)"
28,"(6, 7)","(3, 7)"
29,"(6, 7)","(7, 7)"
