,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(1, 2)"
2,"(1, 2)","(3, 2)"
3,"(1, 2)","(1, 4)"
4,"(1, 2)","(1, 5)"
5,"(1, 2)","(1, 6)"
6,"(1, 5)","(1, 3)"
7,"(1, 4)","(3, 4)"
8,"(1, 5)","(3, 5)"
9,"(1, 6)","(3, 6)"
10,"(1, 6)","(1, 7)"
11,"(3, 2)","(5, 2)"
12,"(3, 4)","(3, 3)"
13,"(3, 4)","(4, 4)"
14,"(3, 4)","(5, 4)"
15,"(3, 4)","(6, 4)"
16,"(3, 5)","(4, 5)"
17,"(3, 5)","(6, 5)"
18,"(3, 5)","(7, 5)"
19,"(3, 5)","(3, 7)"
20,"(3, 6)","(5, 6)"
21,"(3, 6)","(6, 6)"
22,"(3, 6)","(7, 6)"
23,"(3, 7)","(6, 7)"
24,"(4, 4)","(4, 7)"
25,"(5, 6)","(5, 7)"
26,"(6, 6)","(6, 3)"
27,"(6, 4)","(7, 4)"
28,"(7, 6)","(7, 3)"
29,"(7, 6)","(7, 7)"
