,0,1
0,"(1, 0)","(1, 2)"
1,"(2, 2)","(2, 0)"
2,"(4, 3)","(4, 1)"
3,"(1, 2)","(0, 2)"
4,"(1, 2)","(1, 5)"
5,"(1, 2)","(3, 2)"
6,"(6, 2)","(2, 2)"
7,"(3, 2)","(3, 4)"
8,"(3, 2)","(3, 5)"
9,"(3, 2)","(3, 6)"
10,"(3, 2)","(5, 2)"
11,"(3, 2)","(6, 2)"
12,"(3, 2)","(7, 2)"
13,"(7, 2)","(4, 2)"
14,"(6, 2)","(6, 6)"
15,"(6, 2)","(7, 2)"
16,"(7, 2)","(7, 4)"
17,"(7, 2)","(7, 5)"
18,"(7, 2)","(7, 6)"
19,"(3, 4)","(3, 3)"
20,"(4, 5)","(4, 3)"
21,"(5, 6)","(5, 3)"
22,"(7, 5)","(7, 3)"
23,"(5, 4)","(2, 4)"
24,"(3, 4)","(4, 4)"
25,"(3, 4)","(5, 4)"
26,"(3, 4)","(6, 4)"
27,"(4, 4)","(4, 7)"
28,"(6, 4)","(6, 7)"
29,"(6, 5)","(2, 5)"
30,"(3, 5)","(3, 7)"
31,"(3, 5)","(4, 5)"
32,"(3, 5)","(6, 5)"
33,"(7, 5)","(5, 5)"
34,"(7, 5)","(7, 7)"
35,"(6, 6)","(2, 6)"
36,"(7, 6)","(4, 6)"
37,"(7, 6)","(5, 6)"
38,"(7, 7)","(5, 7)"
