,0,1
0,"(2, 3)","(2, 7)"
1,"(6, 3)","(6, 5)"
2,"(3, 3)","(1, 3)"
3,"(7, 7)","(7, 5)"
4,"(2, 1)","(6, 1)"
5,"(6, 5)","(3, 5)"
6,"(7, 1)","(7, 0)"
7,"(6, 4)","(7, 4)"
8,"(2, 3)","(2, 4)"
9,"(7, 0)","(4, 0)"
10,"(2, 7)","(0, 7)"
11,"(6, 1)","(7, 1)"
12,"(7, 1)","(4, 1)"
13,"(6, 4)","(3, 4)"
14,"(6, 2)","(6, 0)"
15,"(2, 3)","(6, 3)"
16,"(2, 1)","(2, 3)"
17,"(2, 3)","(5, 3)"
18,"(2, 7)","(5, 7)"
19,"(4, 0)","(4, 2)"
20,"(0, 7)","(0, 5)"
21,"(2, 7)","(4, 7)"
22,"(3, 3)","(3, 6)"
23,"(0, 1)","(2, 1)"
24,"(2, 4)","(6, 4)"
25,"(6, 4)","(6, 2)"
26,"(5, 3)","(3, 3)"
27,"(3, 4)","(4, 4)"
28,"(4, 7)","(7, 7)"
