,0,1
0,"(0, 7)","(1, 7)"
1,"(3, 7)","(3, 4)"
2,"(6, 7)","(7, 7)"
3,"(6, 7)","(6, 6)"
4,"(2, 4)","(4, 4)"
5,"(6, 3)","(7, 3)"
6,"(0, 2)","(0, 0)"
7,"(0, 7)","(0, 6)"
8,"(5, 7)","(5, 4)"
9,"(7, 7)","(7, 5)"
10,"(1, 7)","(1, 6)"
11,"(6, 7)","(6, 4)"
12,"(4, 6)","(7, 6)"
13,"(4, 7)","(4, 6)"
14,"(4, 7)","(4, 5)"
15,"(0, 5)","(0, 7)"
16,"(4, 7)","(4, 4)"
17,"(4, 7)","(4, 3)"
18,"(2, 6)","(5, 6)"
19,"(2, 7)","(2, 4)"
20,"(0, 7)","(2, 7)"
21,"(1, 7)","(1, 4)"
22,"(5, 7)","(5, 3)"
23,"(6, 7)","(6, 3)"
24,"(4, 6)","(3, 6)"
25,"(2, 7)","(6, 7)"
26,"(1, 4)","(1, 2)"
27,"(2, 7)","(4, 7)"
28,"(2, 7)","(5, 7)"
29,"(0, 6)","(2, 6)"
30,"(0, 5)","(0, 2)"
31,"(0, 7)","(0, 4)"
32,"(0, 7)","(0, 5)"
33,"(5, 7)","(7, 7)"
34,"(6, 3)","(6, 1)"
35,"(1, 7)","(3, 7)"
36,"(6, 4)","(7, 4)"
