,0,1
0,"(7, 5)","(5, 5)"
1,"(4, 7)","(2, 7)"
2,"(7, 6)","(7, 2)"
3,"(6, 3)","(2, 3)"
4,"(7, 3)","(4, 3)"
5,"(7, 3)","(3, 3)"
6,"(7, 7)","(4, 7)"
7,"(7, 5)","(6, 5)"
8,"(7, 5)","(4, 5)"
9,"(7, 7)","(5, 7)"
10,"(7, 3)","(7, 4)"
11,"(7, 6)","(4, 6)"
12,"(2, 3)","(2, 4)"
13,"(7, 4)","(5, 4)"
14,"(7, 4)","(4, 4)"
15,"(5, 2)","(2, 2)"
16,"(6, 3)","(6, 6)"
17,"(5, 4)","(3, 4)"
18,"(7, 3)","(5, 3)"
19,"(2, 3)","(2, 5)"
20,"(7, 6)","(3, 6)"
21,"(7, 3)","(7, 7)"
22,"(7, 3)","(6, 3)"
23,"(6, 3)","(6, 4)"
24,"(7, 3)","(7, 6)"
25,"(5, 6)","(2, 6)"
26,"(5, 2)","(5, 0)"
27,"(5, 2)","(3, 2)"
28,"(4, 4)","(4, 2)"
29,"(5, 6)","(5, 2)"
30,"(7, 3)","(7, 5)"
31,"(6, 3)","(6, 7)"
32,"(6, 6)","(6, 2)"
33,"(7, 1)","(7, 3)"
34,"(7, 6)","(5, 6)"
