,0,1
0,"(7, 0)","(7, 1)"
1,"(7, 3)","(4, 3)"
2,"(7, 6)","(7, 7)"
3,"(7, 6)","(6, 6)"
4,"(4, 2)","(4, 4)"
5,"(3, 6)","(3, 7)"
6,"(2, 0)","(0, 0)"
7,"(7, 0)","(6, 0)"
8,"(7, 5)","(4, 5)"
9,"(7, 7)","(5, 7)"
10,"(7, 1)","(6, 1)"
11,"(7, 6)","(4, 6)"
12,"(6, 4)","(6, 7)"
13,"(7, 4)","(6, 4)"
14,"(7, 4)","(5, 4)"
15,"(5, 0)","(7, 0)"
16,"(7, 4)","(4, 4)"
17,"(7, 4)","(3, 4)"
18,"(6, 2)","(6, 5)"
19,"(7, 2)","(4, 2)"
20,"(7, 0)","(7, 2)"
21,"(7, 1)","(4, 1)"
22,"(7, 5)","(3, 5)"
23,"(7, 6)","(3, 6)"
24,"(6, 4)","(6, 3)"
25,"(7, 2)","(7, 6)"
26,"(4, 1)","(2, 1)"
27,"(7, 2)","(7, 4)"
28,"(7, 2)","(7, 5)"
29,"(6, 0)","(6, 2)"
30,"(5, 0)","(2, 0)"
31,"(7, 0)","(4, 0)"
32,"(7, 0)","(5, 0)"
33,"(7, 5)","(7, 7)"
34,"(3, 6)","(1, 6)"
35,"(7, 1)","(7, 3)"
36,"(4, 6)","(4, 7)"
