,0,1
0,"(2, 7)","(2, 6)"
1,"(2, 6)","(4, 6)"
2,"(0, 4)","(1, 4)"
3,"(2, 2)","(6, 2)"
4,"(2, 4)","(5, 4)"
5,"(2, 7)","(4, 7)"
6,"(0, 3)","(0, 4)"
7,"(4, 3)","(4, 1)"
8,"(2, 4)","(2, 2)"
9,"(7, 7)","(7, 4)"
10,"(6, 7)","(6, 3)"
11,"(6, 3)","(3, 3)"
12,"(4, 7)","(3, 7)"
13,"(4, 5)","(7, 5)"
14,"(0, 4)","(0, 2)"
15,"(5, 4)","(3, 4)"
16,"(4, 7)","(4, 5)"
17,"(2, 7)","(5, 7)"
18,"(4, 6)","(4, 2)"
19,"(7, 7)","(7, 3)"
20,"(5, 4)","(5, 2)"
21,"(6, 7)","(6, 4)"
22,"(4, 7)","(7, 7)"
23,"(0, 3)","(0, 7)"
24,"(4, 7)","(4, 3)"
25,"(6, 6)","(3, 6)"
26,"(0, 3)","(0, 1)"
27,"(2, 7)","(6, 7)"
28,"(2, 5)","(5, 5)"
29,"(0, 7)","(1, 7)"
30,"(0, 1)","(0, 0)"
31,"(2, 7)","(2, 4)"
32,"(0, 0)","(2, 0)"
33,"(6, 7)","(6, 5)"
34,"(0, 7)","(2, 7)"
35,"(2, 7)","(2, 5)"
36,"(2, 6)","(5, 6)"
37,"(4, 7)","(4, 4)"
38,"(6, 6)","(7, 6)"
39,"(2, 6)","(6, 6)"
