,0,1
0,"(7, 5)","(5, 5)"
1,"(5, 1)","(5, 3)"
2,"(3, 3)","(3, 7)"
3,"(4, 3)","(4, 4)"
4,"(7, 6)","(6, 6)"
5,"(7, 5)","(6, 5)"
6,"(4, 1)","(3, 1)"
7,"(4, 1)","(4, 3)"
8,"(3, 3)","(1, 3)"
9,"(5, 3)","(5, 4)"
10,"(4, 3)","(4, 5)"
11,"(4, 3)","(3, 3)"
12,"(1, 3)","(1, 5)"
13,"(4, 7)","(7, 7)"
14,"(7, 5)","(3, 5)"
15,"(3, 1)","(1, 1)"
16,"(7, 3)","(6, 3)"
17,"(2, 1)","(5, 1)"
18,"(4, 1)","(2, 1)"
19,"(7, 3)","(7, 6)"
20,"(2, 1)","(6, 1)"
21,"(4, 3)","(7, 3)"
22,"(7, 5)","(7, 7)"
23,"(7, 3)","(7, 5)"
24,"(4, 1)","(7, 1)"
25,"(4, 0)","(4, 1)"
26,"(4, 3)","(4, 7)"
27,"(5, 3)","(5, 7)"
28,"(7, 6)","(5, 6)"
