,0,1
0,"(3, 3)","(3, 7)"
1,"(1, 1)","(0, 1)"
2,"(6, 1)","(3, 1)"
3,"(3, 4)","(4, 4)"
4,"(3, 3)","(7, 3)"
5,"(3, 4)","(6, 4)"
6,"(3, 3)","(3, 4)"
7,"(3, 7)","(7, 7)"
8,"(3, 7)","(6, 7)"
9,"(3, 3)","(3, 5)"
10,"(3, 5)","(5, 5)"
11,"(3, 0)","(7, 0)"
12,"(6, 7)","(2, 7)"
13,"(1, 1)","(1, 0)"
14,"(3, 4)","(7, 4)"
15,"(3, 5)","(7, 5)"
16,"(3, 5)","(4, 5)"
17,"(5, 5)","(2, 5)"
18,"(3, 4)","(5, 4)"
19,"(3, 1)","(3, 3)"
20,"(3, 1)","(4, 1)"
21,"(3, 1)","(1, 1)"
22,"(3, 0)","(5, 0)"
23,"(3, 1)","(3, 0)"
24,"(0, 0)","(0, 2)"
25,"(0, 1)","(0, 0)"
26,"(4, 0)","(4, 2)"
27,"(3, 7)","(5, 7)"
28,"(6, 7)","(6, 5)"
29,"(7, 4)","(7, 2)"
30,"(5, 0)","(5, 2)"
31,"(3, 1)","(5, 1)"
32,"(3, 0)","(3, 2)"
33,"(3, 7)","(4, 7)"
34,"(3, 0)","(4, 0)"
35,"(6, 4)","(2, 4)"
