,0,1
0,"(4, 4)","(4, 7)"
1,"(3, 4)","(4, 4)"
2,"(2, 4)","(5, 4)"
3,"(3, 4)","(6, 4)"
4,"(3, 7)","(7, 7)"
5,"(5, 7)","(5, 5)"
6,"(6, 4)","(6, 7)"
7,"(1, 7)","(3, 7)"
8,"(0, 5)","(2, 5)"
9,"(1, 4)","(1, 3)"
10,"(3, 4)","(3, 3)"
11,"(4, 7)","(4, 5)"
12,"(3, 7)","(3, 6)"
13,"(3, 4)","(7, 4)"
14,"(1, 3)","(1, 1)"
15,"(1, 2)","(1, 4)"
16,"(0, 7)","(0, 5)"
17,"(7, 7)","(7, 6)"
18,"(1, 4)","(0, 4)"
19,"(0, 4)","(2, 4)"
20,"(3, 7)","(5, 7)"
21,"(6, 7)","(6, 5)"
22,"(1, 4)","(3, 4)"
23,"(7, 4)","(7, 2)"
24,"(1, 7)","(0, 7)"
25,"(1, 4)","(1, 7)"
26,"(0, 7)","(2, 7)"
27,"(7, 7)","(7, 5)"
