,0,1
0,"(7, 5)","(5, 5)"
1,"(4, 7)","(2, 7)"
2,"(7, 0)","(7, 1)"
3,"(4, 5)","(4, 7)"
4,"(6, 5)","(7, 5)"
5,"(3, 5)","(3, 7)"
6,"(4, 2)","(4, 5)"
7,"(1, 2)","(1, 5)"
8,"(4, 2)","(4, 4)"
9,"(1, 5)","(0, 5)"
10,"(1, 2)","(1, 0)"
11,"(2, 0)","(0, 0)"
12,"(4, 5)","(4, 3)"
13,"(7, 2)","(5, 2)"
14,"(5, 5)","(5, 7)"
15,"(0, 0)","(1, 0)"
16,"(5, 0)","(5, 1)"
17,"(6, 0)","(7, 0)"
18,"(6, 2)","(6, 5)"
19,"(4, 5)","(2, 5)"
20,"(7, 0)","(3, 0)"
21,"(3, 0)","(3, 1)"
22,"(7, 7)","(7, 3)"
23,"(7, 1)","(4, 1)"
24,"(6, 2)","(6, 4)"
25,"(3, 2)","(4, 2)"
26,"(6, 2)","(3, 2)"
27,"(1, 2)","(1, 4)"
28,"(3, 2)","(3, 5)"
29,"(5, 2)","(5, 6)"
30,"(6, 2)","(7, 2)"
31,"(1, 2)","(0, 2)"
32,"(1, 4)","(0, 4)"
33,"(7, 2)","(7, 4)"
34,"(0, 0)","(0, 1)"
35,"(3, 2)","(1, 2)"
36,"(1, 0)","(1, 1)"
37,"(7, 0)","(4, 0)"
38,"(7, 0)","(5, 0)"
39,"(7, 5)","(7, 7)"
40,"(1, 5)","(1, 7)"
41,"(6, 6)","(6, 2)"
42,"(6, 0)","(2, 0)"
43,"(3, 5)","(3, 3)"
44,"(6, 2)","(2, 2)"
45,"(5, 2)","(5, 4)"
46,"(6, 2)","(6, 0)"
