,0,1
0,"(5, 1)","(2, 1)"
1,"(5, 1)","(5, 3)"
2,"(5, 1)","(3, 1)"
3,"(7, 7)","(4, 7)"
4,"(2, 1)","(0, 1)"
5,"(5, 1)","(7, 1)"
6,"(3, 6)","(6, 6)"
7,"(5, 0)","(5, 1)"
8,"(1, 0)","(0, 0)"
9,"(5, 3)","(5, 4)"
10,"(7, 4)","(6, 4)"
11,"(5, 4)","(2, 4)"
12,"(2, 4)","(2, 2)"
13,"(3, 3)","(4, 3)"
14,"(1, 1)","(1, 0)"
15,"(4, 1)","(4, 0)"
16,"(2, 4)","(4, 4)"
17,"(5, 3)","(5, 6)"
18,"(5, 3)","(3, 3)"
19,"(3, 1)","(4, 1)"
20,"(7, 3)","(7, 7)"
21,"(3, 6)","(4, 6)"
22,"(3, 1)","(1, 1)"
23,"(6, 1)","(6, 3)"
24,"(5, 3)","(7, 3)"
25,"(2, 1)","(6, 1)"
26,"(3, 3)","(3, 6)"
27,"(3, 6)","(1, 6)"
28,"(5, 4)","(7, 4)"
29,"(5, 3)","(5, 7)"
30,"(5, 6)","(3, 6)"
31,"(5, 6)","(7, 6)"
