,0,1
0,"(0, 4)","(0, 3)"
1,"(6, 5)","(7, 5)"
2,"(1, 1)","(0, 1)"
3,"(1, 2)","(1, 0)"
4,"(0, 7)","(0, 6)"
5,"(5, 0)","(5, 1)"
6,"(6, 4)","(6, 7)"
7,"(1, 0)","(0, 0)"
8,"(3, 4)","(1, 4)"
9,"(1, 4)","(1, 3)"
10,"(5, 0)","(7, 0)"
11,"(1, 3)","(3, 3)"
12,"(6, 7)","(6, 6)"
13,"(5, 0)","(3, 0)"
14,"(5, 4)","(5, 2)"
15,"(1, 3)","(1, 5)"
16,"(1, 3)","(1, 1)"
17,"(3, 4)","(5, 4)"
18,"(1, 4)","(1, 2)"
19,"(6, 5)","(2, 5)"
20,"(0, 3)","(0, 5)"
21,"(5, 4)","(5, 3)"
22,"(6, 3)","(6, 4)"
23,"(0, 7)","(0, 5)"
24,"(1, 4)","(0, 4)"
25,"(5, 2)","(5, 0)"
26,"(5, 0)","(2, 0)"
27,"(6, 7)","(6, 5)"
28,"(1, 7)","(0, 7)"
29,"(1, 4)","(1, 7)"
30,"(0, 4)","(0, 7)"
31,"(6, 4)","(3, 4)"
32,"(5, 2)","(5, 5)"
33,"(5, 4)","(5, 7)"
