,0,1
0,"(2, 1)","(5, 1)"
1,"(4, 3)","(4, 4)"
2,"(6, 3)","(6, 6)"
3,"(6, 1)","(6, 3)"
4,"(7, 3)","(7, 6)"
5,"(7, 4)","(5, 4)"
6,"(4, 7)","(7, 7)"
7,"(4, 3)","(4, 7)"
8,"(7, 3)","(5, 3)"
9,"(4, 3)","(4, 5)"
10,"(6, 3)","(6, 5)"
11,"(6, 3)","(6, 7)"
12,"(2, 1)","(6, 1)"
13,"(2, 1)","(4, 1)"
14,"(6, 3)","(6, 4)"
15,"(2, 1)","(2, 0)"
16,"(4, 1)","(4, 0)"
17,"(4, 0)","(4, 2)"
18,"(7, 6)","(5, 6)"
19,"(4, 1)","(4, 3)"
20,"(6, 4)","(6, 2)"
21,"(6, 4)","(7, 4)"
22,"(0, 1)","(2, 1)"
23,"(6, 5)","(7, 5)"
24,"(4, 3)","(7, 3)"
