,0,1
0,"(6, 3)","(6, 5)"
1,"(7, 0)","(7, 1)"
2,"(7, 3)","(4, 3)"
3,"(7, 7)","(4, 7)"
4,"(4, 3)","(4, 6)"
5,"(2, 1)","(0, 1)"
6,"(6, 6)","(2, 6)"
7,"(7, 5)","(4, 5)"
8,"(7, 7)","(5, 7)"
9,"(3, 3)","(3, 4)"
10,"(7, 1)","(6, 1)"
11,"(3, 3)","(3, 5)"
12,"(4, 7)","(3, 7)"
13,"(6, 3)","(6, 6)"
14,"(7, 3)","(5, 3)"
15,"(1, 1)","(1, 0)"
16,"(7, 1)","(4, 1)"
17,"(3, 4)","(5, 4)"
18,"(7, 1)","(5, 1)"
19,"(3, 1)","(3, 3)"
20,"(7, 6)","(3, 6)"
21,"(5, 3)","(5, 6)"
22,"(7, 3)","(7, 7)"
23,"(3, 1)","(1, 1)"
24,"(6, 1)","(6, 3)"
25,"(6, 3)","(6, 4)"
26,"(7, 1)","(3, 1)"
27,"(4, 1)","(2, 1)"
28,"(0, 1)","(0, 0)"
29,"(7, 3)","(7, 6)"
30,"(7, 3)","(7, 5)"
31,"(7, 1)","(7, 3)"
