,0,1
0,"(5, 5)","(2, 5)"
1,"(7, 4)","(7, 2)"
2,"(5, 4)","(7, 4)"
3,"(5, 1)","(5, 3)"
4,"(3, 6)","(1, 6)"
5,"(5, 3)","(7, 3)"
6,"(4, 3)","(4, 4)"
7,"(3, 3)","(4, 3)"
8,"(5, 5)","(7, 5)"
9,"(5, 4)","(2, 4)"
10,"(5, 3)","(5, 5)"
11,"(7, 6)","(6, 6)"
12,"(4, 4)","(4, 2)"
13,"(4, 3)","(4, 7)"
14,"(5, 3)","(5, 7)"
15,"(5, 3)","(5, 4)"
16,"(5, 5)","(5, 2)"
17,"(2, 6)","(4, 6)"
18,"(5, 3)","(5, 6)"
19,"(2, 7)","(6, 7)"
20,"(2, 3)","(2, 6)"
21,"(5, 3)","(2, 3)"
22,"(5, 7)","(7, 7)"
23,"(3, 3)","(3, 6)"
24,"(5, 3)","(3, 3)"
25,"(5, 6)","(7, 6)"
26,"(5, 7)","(2, 7)"
27,"(7, 4)","(6, 4)"
