,0,1
0,"(7, 0)","(3, 0)"
1,"(7, 1)","(4, 1)"
2,"(7, 0)","(6, 0)"
3,"(1, 4)","(1, 3)"
4,"(3, 0)","(3, 1)"
5,"(7, 1)","(6, 1)"
6,"(2, 0)","(2, 1)"
7,"(7, 2)","(7, 4)"
8,"(3, 4)","(1, 4)"
9,"(7, 4)","(7, 3)"
10,"(7, 2)","(7, 0)"
11,"(7, 4)","(5, 4)"
12,"(7, 1)","(5, 1)"
13,"(3, 4)","(3, 3)"
14,"(1, 1)","(0, 1)"
15,"(3, 1)","(1, 1)"
16,"(1, 0)","(1, 2)"
17,"(7, 0)","(4, 0)"
18,"(3, 7)","(7, 7)"
19,"(7, 4)","(3, 4)"
20,"(3, 0)","(1, 0)"
21,"(7, 0)","(5, 0)"
22,"(1, 2)","(1, 5)"
23,"(7, 0)","(7, 1)"
24,"(2, 0)","(0, 0)"
25,"(3, 4)","(3, 7)"
26,"(4, 1)","(4, 3)"
27,"(6, 0)","(2, 0)"
28,"(7, 4)","(6, 4)"
