,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(4, 0)"
2,"(2, 0)","(5, 0)"
3,"(2, 0)","(6, 0)"
4,"(2, 0)","(2, 1)"
5,"(2, 0)","(2, 2)"
6,"(2, 2)","(4, 2)"
7,"(2, 2)","(6, 2)"
8,"(2, 2)","(2, 6)"
9,"(2, 6)","(4, 6)"
10,"(2, 6)","(5, 6)"
11,"(2, 6)","(6, 6)"
12,"(4, 2)","(3, 2)"
13,"(4, 4)","(3, 4)"
14,"(4, 6)","(3, 6)"
15,"(3, 6)","(3, 7)"
16,"(4, 2)","(7, 2)"
17,"(4, 2)","(4, 4)"
18,"(4, 6)","(4, 7)"
19,"(5, 6)","(5, 2)"
20,"(5, 6)","(7, 6)"
21,"(7, 7)","(5, 7)"
22,"(6, 0)","(7, 0)"
23,"(6, 6)","(6, 3)"
24,"(6, 7)","(6, 5)"
25,"(6, 6)","(6, 7)"
26,"(7, 2)","(7, 4)"
27,"(7, 2)","(7, 5)"
28,"(7, 6)","(7, 3)"
29,"(7, 6)","(7, 7)"
