,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 4)","(0, 4)"
2,"(1, 0)","(3, 0)"
3,"(1, 0)","(1, 2)"
4,"(1, 2)","(3, 2)"
5,"(1, 2)","(1, 4)"
6,"(1, 2)","(1, 5)"
7,"(1, 4)","(1, 7)"
8,"(1, 7)","(1, 6)"
9,"(4, 4)","(2, 4)"
10,"(4, 7)","(2, 7)"
11,"(3, 0)","(7, 0)"
12,"(3, 2)","(7, 2)"
13,"(3, 2)","(3, 4)"
14,"(3, 2)","(3, 5)"
15,"(3, 2)","(3, 6)"
16,"(3, 4)","(3, 3)"
17,"(3, 4)","(4, 4)"
18,"(3, 4)","(5, 4)"
19,"(3, 4)","(6, 4)"
20,"(3, 4)","(3, 7)"
21,"(3, 5)","(5, 5)"
22,"(3, 5)","(6, 5)"
23,"(3, 6)","(4, 6)"
24,"(3, 6)","(5, 6)"
25,"(3, 6)","(6, 6)"
26,"(3, 7)","(4, 7)"
27,"(3, 7)","(5, 7)"
28,"(3, 7)","(6, 7)"
29,"(3, 7)","(7, 7)"
30,"(5, 5)","(5, 3)"
31,"(7, 2)","(6, 2)"
32,"(7, 0)","(7, 1)"
33,"(7, 2)","(7, 4)"
34,"(7, 2)","(7, 5)"
35,"(7, 2)","(7, 6)"
36,"(7, 4)","(7, 3)"
