,0,1
0,"(3, 7)","(3, 3)"
1,"(1, 7)","(3, 7)"
2,"(3, 7)","(7, 7)"
3,"(3, 7)","(3, 4)"
4,"(3, 3)","(3, 1)"
5,"(4, 6)","(2, 6)"
6,"(4, 2)","(4, 6)"
7,"(4, 5)","(7, 5)"
8,"(2, 5)","(4, 5)"
9,"(6, 5)","(6, 2)"
10,"(2, 5)","(6, 5)"
11,"(6, 5)","(3, 5)"
12,"(7, 7)","(7, 3)"
13,"(0, 7)","(2, 7)"
14,"(2, 7)","(5, 7)"
15,"(2, 7)","(4, 7)"
16,"(2, 7)","(6, 7)"
17,"(0, 2)","(0, 4)"
18,"(0, 4)","(2, 4)"
19,"(7, 7)","(7, 6)"
20,"(0, 0)","(0, 2)"
21,"(0, 2)","(0, 5)"
22,"(0, 2)","(2, 2)"
23,"(6, 7)","(6, 6)"
24,"(4, 7)","(4, 4)"
25,"(5, 6)","(3, 6)"
26,"(2, 2)","(4, 2)"
27,"(0, 5)","(0, 7)"
28,"(0, 5)","(2, 5)"
29,"(0, 7)","(1, 7)"
30,"(1, 7)","(1, 3)"
31,"(2, 5)","(5, 5)"
32,"(5, 7)","(5, 6)"
33,"(2, 4)","(6, 4)"
34,"(5, 6)","(5, 3)"
