,0,1
0,"(7, 2)","(7, 4)"
1,"(7, 4)","(7, 7)"
2,"(7, 4)","(7, 3)"
3,"(7, 1)","(3, 1)"
4,"(4, 2)","(4, 6)"
5,"(4, 2)","(4, 5)"
6,"(7, 0)","(7, 1)"
7,"(5, 0)","(7, 0)"
8,"(3, 5)","(6, 5)"
9,"(6, 2)","(6, 4)"
10,"(6, 2)","(6, 6)"
11,"(6, 0)","(6, 2)"
12,"(7, 3)","(3, 3)"
13,"(5, 2)","(7, 2)"
14,"(5, 2)","(5, 5)"
15,"(5, 2)","(5, 4)"
16,"(5, 2)","(2, 2)"
17,"(5, 0)","(5, 2)"
18,"(5, 2)","(5, 6)"
19,"(6, 0)","(3, 0)"
20,"(5, 6)","(7, 6)"
21,"(2, 2)","(2, 4)"
22,"(7, 2)","(7, 5)"
23,"(5, 5)","(3, 5)"
24,"(7, 2)","(4, 2)"
25,"(0, 0)","(2, 0)"
26,"(2, 0)","(4, 0)"
27,"(5, 6)","(5, 7)"
28,"(5, 6)","(2, 6)"
29,"(5, 6)","(5, 3)"
30,"(2, 0)","(6, 0)"
31,"(2, 0)","(5, 0)"
