,0,1
0,"(3, 7)","(4, 7)"
1,"(3, 7)","(1, 7)"
2,"(3, 7)","(7, 7)"
3,"(3, 5)","(3, 7)"
4,"(7, 2)","(7, 4)"
5,"(3, 1)","(3, 3)"
6,"(3, 0)","(3, 1)"
7,"(3, 6)","(4, 6)"
8,"(3, 5)","(4, 5)"
9,"(7, 0)","(7, 1)"
10,"(3, 0)","(7, 0)"
11,"(3, 5)","(6, 5)"
12,"(7, 1)","(6, 1)"
13,"(3, 5)","(1, 5)"
14,"(7, 1)","(7, 3)"
15,"(1, 0)","(3, 0)"
16,"(3, 0)","(3, 2)"
17,"(3, 6)","(7, 6)"
18,"(3, 3)","(5, 3)"
19,"(3, 3)","(4, 3)"
20,"(7, 7)","(6, 7)"
21,"(4, 2)","(4, 4)"
22,"(3, 2)","(3, 6)"
23,"(3, 6)","(5, 6)"
24,"(7, 7)","(5, 7)"
25,"(7, 2)","(7, 5)"
26,"(3, 2)","(3, 5)"
27,"(3, 4)","(1, 4)"
28,"(1, 0)","(1, 1)"
29,"(3, 2)","(7, 2)"
30,"(0, 0)","(1, 0)"
31,"(3, 4)","(5, 4)"
32,"(4, 2)","(4, 0)"
33,"(3, 2)","(3, 4)"
34,"(3, 2)","(4, 2)"
