,0,1
0,"(7, 3)","(7, 4)"
1,"(7, 3)","(7, 1)"
2,"(7, 3)","(7, 7)"
3,"(5, 3)","(7, 3)"
4,"(2, 7)","(4, 7)"
5,"(1, 3)","(3, 3)"
6,"(0, 3)","(1, 3)"
7,"(6, 3)","(6, 4)"
8,"(5, 3)","(5, 4)"
9,"(0, 7)","(1, 7)"
10,"(0, 3)","(0, 7)"
11,"(5, 3)","(5, 6)"
12,"(1, 7)","(1, 6)"
13,"(5, 3)","(5, 1)"
14,"(1, 7)","(3, 7)"
15,"(0, 1)","(0, 3)"
16,"(0, 3)","(2, 3)"
17,"(6, 3)","(6, 7)"
18,"(3, 3)","(3, 5)"
19,"(3, 3)","(3, 4)"
20,"(7, 7)","(7, 6)"
21,"(2, 4)","(4, 4)"
22,"(2, 3)","(6, 3)"
23,"(6, 3)","(6, 5)"
24,"(7, 7)","(7, 5)"
25,"(2, 7)","(5, 7)"
26,"(2, 3)","(5, 3)"
27,"(4, 3)","(4, 1)"
28,"(0, 1)","(1, 1)"
29,"(2, 3)","(2, 7)"
30,"(0, 0)","(0, 1)"
31,"(4, 3)","(4, 5)"
32,"(2, 4)","(0, 4)"
33,"(2, 3)","(4, 3)"
34,"(2, 3)","(2, 4)"
