,0,1
0,"(7, 6)","(7, 3)"
1,"(4, 4)","(4, 7)"
2,"(3, 4)","(6, 4)"
3,"(3, 4)","(5, 4)"
4,"(5, 4)","(5, 2)"
5,"(3, 6)","(5, 6)"
6,"(4, 6)","(2, 6)"
7,"(1, 2)","(1, 6)"
8,"(1, 6)","(3, 6)"
9,"(1, 6)","(1, 7)"
10,"(3, 5)","(3, 7)"
11,"(5, 5)","(2, 5)"
12,"(1, 2)","(1, 4)"
13,"(1, 2)","(1, 5)"
14,"(1, 0)","(1, 2)"
15,"(3, 6)","(3, 3)"
16,"(3, 6)","(7, 6)"
17,"(3, 4)","(4, 4)"
18,"(1, 5)","(3, 5)"
19,"(3, 6)","(4, 6)"
20,"(7, 4)","(7, 7)"
21,"(0, 0)","(1, 0)"
22,"(3, 5)","(4, 5)"
23,"(3, 5)","(5, 5)"
24,"(1, 4)","(3, 4)"
25,"(3, 5)","(7, 5)"
26,"(3, 5)","(6, 5)"
27,"(3, 4)","(7, 4)"
