,0,1
0,"(7, 3)","(3, 3)"
1,"(7, 1)","(7, 3)"
2,"(7, 3)","(7, 7)"
3,"(7, 3)","(4, 3)"
4,"(3, 3)","(1, 3)"
5,"(6, 4)","(6, 2)"
6,"(2, 4)","(6, 4)"
7,"(5, 4)","(5, 7)"
8,"(5, 2)","(5, 4)"
9,"(5, 6)","(2, 6)"
10,"(5, 2)","(5, 6)"
11,"(5, 6)","(5, 3)"
12,"(7, 7)","(3, 7)"
13,"(7, 0)","(7, 2)"
14,"(7, 2)","(7, 5)"
15,"(7, 2)","(7, 4)"
16,"(7, 2)","(7, 6)"
17,"(2, 0)","(4, 0)"
18,"(4, 0)","(4, 2)"
19,"(7, 7)","(6, 7)"
20,"(0, 0)","(2, 0)"
21,"(2, 0)","(5, 0)"
22,"(2, 0)","(2, 2)"
23,"(7, 6)","(6, 6)"
24,"(7, 4)","(4, 4)"
25,"(6, 5)","(6, 3)"
26,"(2, 2)","(2, 4)"
27,"(5, 0)","(7, 0)"
28,"(5, 0)","(5, 2)"
29,"(7, 0)","(7, 1)"
30,"(7, 1)","(3, 1)"
31,"(5, 2)","(5, 5)"
32,"(7, 5)","(6, 5)"
33,"(4, 2)","(4, 6)"
34,"(6, 5)","(3, 5)"
