,0,1
0,"(6, 1)","(3, 1)"
1,"(3, 1)","(1, 1)"
2,"(0, 5)","(0, 3)"
3,"(6, 0)","(7, 0)"
4,"(7, 0)","(5, 0)"
5,"(6, 4)","(6, 2)"
6,"(6, 2)","(6, 0)"
7,"(6, 2)","(2, 2)"
8,"(6, 0)","(6, 1)"
9,"(2, 2)","(5, 2)"
10,"(4, 0)","(3, 0)"
11,"(2, 0)","(2, 1)"
12,"(0, 2)","(0, 0)"
13,"(0, 2)","(1, 2)"
14,"(0, 2)","(0, 5)"
15,"(2, 2)","(0, 2)"
16,"(6, 7)","(6, 4)"
17,"(6, 7)","(6, 6)"
18,"(7, 7)","(6, 7)"
19,"(2, 2)","(2, 0)"
20,"(1, 1)","(0, 1)"
21,"(0, 0)","(1, 0)"
22,"(6, 6)","(2, 6)"
23,"(4, 0)","(4, 1)"
24,"(2, 0)","(4, 0)"
25,"(2, 6)","(0, 6)"
26,"(6, 4)","(2, 4)"
27,"(2, 6)","(5, 6)"
