,0,1
0,"(1, 6)","(1, 3)"
1,"(1, 3)","(1, 1)"
2,"(5, 0)","(3, 0)"
3,"(0, 6)","(0, 7)"
4,"(0, 7)","(0, 5)"
5,"(4, 6)","(2, 6)"
6,"(2, 6)","(0, 6)"
7,"(2, 6)","(2, 2)"
8,"(0, 6)","(1, 6)"
9,"(2, 2)","(2, 5)"
10,"(0, 4)","(0, 3)"
11,"(0, 2)","(1, 2)"
12,"(2, 0)","(0, 0)"
13,"(2, 0)","(2, 1)"
14,"(2, 0)","(5, 0)"
15,"(2, 2)","(2, 0)"
16,"(7, 6)","(4, 6)"
17,"(7, 6)","(6, 6)"
18,"(7, 7)","(7, 6)"
19,"(2, 2)","(0, 2)"
20,"(1, 1)","(1, 0)"
21,"(0, 0)","(0, 1)"
22,"(6, 6)","(6, 2)"
23,"(0, 4)","(1, 4)"
24,"(0, 2)","(0, 4)"
25,"(6, 2)","(6, 0)"
26,"(4, 6)","(4, 2)"
27,"(6, 2)","(6, 5)"
