,0,1
0,"(6, 7)","(3, 7)"
1,"(4, 4)","(7, 4)"
2,"(4, 3)","(4, 6)"
3,"(4, 3)","(4, 5)"
4,"(4, 5)","(2, 5)"
5,"(6, 3)","(6, 5)"
6,"(6, 4)","(6, 2)"
7,"(2, 1)","(6, 1)"
8,"(6, 1)","(6, 3)"
9,"(6, 1)","(7, 1)"
10,"(5, 3)","(7, 3)"
11,"(5, 5)","(5, 2)"
12,"(2, 1)","(4, 1)"
13,"(2, 1)","(5, 1)"
14,"(0, 1)","(2, 1)"
15,"(6, 3)","(3, 3)"
16,"(6, 3)","(6, 7)"
17,"(4, 3)","(4, 4)"
18,"(5, 1)","(5, 3)"
19,"(6, 3)","(6, 4)"
20,"(4, 7)","(7, 7)"
21,"(0, 0)","(0, 1)"
22,"(5, 3)","(5, 4)"
23,"(5, 3)","(5, 5)"
24,"(4, 1)","(4, 3)"
25,"(5, 3)","(5, 7)"
26,"(5, 3)","(5, 6)"
27,"(4, 3)","(4, 7)"
