,0,1
0,"(0, 5)","(0, 3)"
1,"(0, 3)","(0, 1)"
2,"(7, 5)","(4, 5)"
3,"(4, 5)","(2, 5)"
4,"(4, 5)","(4, 2)"
5,"(6, 0)","(7, 0)"
6,"(6, 5)","(6, 2)"
7,"(7, 5)","(6, 5)"
8,"(6, 2)","(6, 6)"
9,"(6, 2)","(6, 0)"
10,"(3, 5)","(1, 5)"
11,"(1, 5)","(1, 2)"
12,"(5, 5)","(5, 2)"
13,"(6, 0)","(3, 0)"
14,"(3, 3)","(1, 3)"
15,"(3, 5)","(3, 3)"
16,"(0, 5)","(0, 2)"
17,"(4, 2)","(4, 4)"
18,"(4, 2)","(2, 2)"
19,"(7, 7)","(7, 5)"
20,"(7, 5)","(5, 5)"
21,"(7, 5)","(3, 5)"
22,"(1, 2)","(1, 4)"
23,"(1, 3)","(1, 1)"
24,"(2, 5)","(2, 3)"
25,"(2, 0)","(0, 0)"
26,"(2, 5)","(0, 5)"
27,"(4, 2)","(4, 0)"
28,"(4, 0)","(2, 0)"
29,"(4, 2)","(3, 2)"
30,"(1, 2)","(1, 0)"
31,"(1, 3)","(1, 6)"
32,"(2, 0)","(5, 0)"
