,0,1
0,"(4, 7)","(3, 7)"
1,"(4, 1)","(3, 1)"
2,"(4, 6)","(7, 6)"
3,"(4, 3)","(4, 6)"
4,"(0, 3)","(1, 3)"
5,"(0, 1)","(0, 3)"
6,"(4, 3)","(4, 5)"
7,"(4, 5)","(7, 5)"
8,"(4, 5)","(4, 2)"
9,"(2, 1)","(6, 1)"
10,"(4, 3)","(7, 3)"
11,"(2, 1)","(2, 3)"
12,"(2, 1)","(4, 1)"
13,"(2, 1)","(5, 1)"
14,"(0, 1)","(2, 1)"
15,"(6, 3)","(3, 3)"
16,"(6, 3)","(6, 7)"
17,"(4, 3)","(4, 4)"
18,"(5, 1)","(7, 1)"
19,"(2, 3)","(6, 3)"
20,"(6, 3)","(6, 6)"
21,"(4, 7)","(7, 7)"
22,"(0, 1)","(1, 1)"
23,"(2, 3)","(4, 3)"
24,"(2, 3)","(2, 6)"
25,"(2, 3)","(5, 3)"
26,"(0, 0)","(0, 1)"
27,"(4, 3)","(4, 7)"
