,0,1
0,"(5, 0)","(3, 0)"
1,"(3, 0)","(1, 0)"
2,"(5, 7)","(5, 4)"
3,"(5, 4)","(5, 2)"
4,"(5, 4)","(2, 4)"
5,"(0, 6)","(0, 7)"
6,"(5, 6)","(2, 6)"
7,"(5, 7)","(5, 6)"
8,"(2, 6)","(6, 6)"
9,"(2, 6)","(0, 6)"
10,"(5, 3)","(5, 1)"
11,"(5, 1)","(2, 1)"
12,"(5, 5)","(2, 5)"
13,"(0, 6)","(0, 3)"
14,"(3, 3)","(3, 1)"
15,"(5, 3)","(3, 3)"
16,"(5, 0)","(2, 0)"
17,"(2, 4)","(4, 4)"
18,"(2, 4)","(2, 2)"
19,"(7, 7)","(5, 7)"
20,"(5, 7)","(5, 5)"
21,"(5, 7)","(5, 3)"
22,"(2, 1)","(4, 1)"
23,"(3, 1)","(1, 1)"
24,"(5, 2)","(3, 2)"
25,"(0, 2)","(0, 0)"
26,"(5, 2)","(5, 0)"
27,"(2, 4)","(0, 4)"
28,"(0, 4)","(0, 2)"
29,"(2, 4)","(2, 3)"
30,"(2, 1)","(0, 1)"
31,"(3, 1)","(6, 1)"
32,"(0, 2)","(0, 5)"
