,0,1
0,"(4, 3)","(7, 3)"
1,"(4, 6)","(4, 7)"
2,"(4, 7)","(3, 7)"
3,"(2, 4)","(6, 4)"
4,"(5, 4)","(7, 4)"
5,"(5, 2)","(5, 4)"
6,"(5, 6)","(5, 7)"
7,"(5, 2)","(5, 6)"
8,"(5, 6)","(5, 3)"
9,"(2, 2)","(2, 6)"
10,"(2, 6)","(2, 2)"
11,"(1, 2)","(1, 6)"
12,"(1, 6)","(0, 6)"
13,"(2, 5)","(2, 3)"
14,"(2, 2)","(2, 5)"
15,"(4, 2)","(7, 2)"
16,"(1, 2)","(1, 4)"
17,"(1, 2)","(1, 5)"
18,"(0, 2)","(1, 2)"
19,"(6, 6)","(7, 6)"
20,"(2, 4)","(4, 4)"
21,"(0, 2)","(2, 2)"
22,"(2, 2)","(6, 2)"
23,"(2, 2)","(4, 2)"
24,"(2, 2)","(5, 2)"
25,"(2, 2)","(2, 4)"
26,"(7, 4)","(7, 7)"
27,"(0, 0)","(0, 2)"
28,"(6, 2)","(6, 6)"
29,"(5, 2)","(5, 0)"
30,"(4, 2)","(4, 5)"
31,"(5, 2)","(5, 5)"
32,"(2, 3)","(4, 3)"
33,"(4, 2)","(4, 6)"
34,"(6, 2)","(6, 5)"
