,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 6)","(0, 6)"
2,"(1, 0)","(3, 0)"
3,"(3, 2)","(1, 2)"
4,"(1, 2)","(1, 6)"
5,"(3, 4)","(1, 4)"
6,"(1, 4)","(1, 7)"
7,"(3, 0)","(7, 0)"
8,"(3, 0)","(3, 2)"
9,"(3, 2)","(7, 2)"
10,"(3, 2)","(3, 4)"
11,"(3, 2)","(3, 5)"
12,"(3, 2)","(3, 6)"
13,"(3, 3)","(5, 3)"
14,"(3, 3)","(6, 3)"
15,"(3, 6)","(3, 3)"
16,"(3, 4)","(6, 4)"
17,"(3, 4)","(3, 7)"
18,"(3, 5)","(4, 5)"
19,"(3, 5)","(5, 5)"
20,"(3, 5)","(7, 5)"
21,"(3, 6)","(4, 6)"
22,"(3, 6)","(5, 6)"
23,"(3, 6)","(7, 6)"
24,"(3, 7)","(4, 7)"
25,"(3, 7)","(5, 7)"
26,"(7, 1)","(4, 1)"
27,"(7, 1)","(5, 1)"
28,"(7, 6)","(6, 6)"
29,"(7, 0)","(7, 1)"
30,"(7, 1)","(7, 3)"
31,"(7, 2)","(7, 4)"
32,"(7, 6)","(7, 7)"
