,0,1
0,"(4, 7)","(3, 7)"
1,"(4, 6)","(7, 6)"
2,"(4, 6)","(4, 7)"
3,"(2, 6)","(4, 6)"
4,"(4, 6)","(4, 2)"
5,"(4, 7)","(4, 5)"
6,"(5, 2)","(5, 5)"
7,"(5, 2)","(5, 0)"
8,"(5, 6)","(5, 2)"
9,"(2, 6)","(2, 7)"
10,"(0, 2)","(0, 4)"
11,"(0, 4)","(1, 4)"
12,"(7, 6)","(7, 2)"
13,"(0, 0)","(0, 2)"
14,"(0, 2)","(0, 6)"
15,"(0, 2)","(2, 2)"
16,"(6, 6)","(6, 7)"
17,"(4, 7)","(4, 4)"
18,"(6, 6)","(6, 3)"
19,"(2, 2)","(2, 5)"
20,"(5, 7)","(7, 7)"
21,"(2, 6)","(6, 6)"
22,"(0, 7)","(1, 7)"
23,"(5, 7)","(5, 4)"
24,"(4, 2)","(4, 0)"
25,"(0, 6)","(2, 6)"
26,"(0, 6)","(0, 7)"
27,"(5, 6)","(5, 7)"
28,"(2, 6)","(5, 6)"
