,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(1, 2)"
2,"(0, 2)","(2, 2)"
3,"(0, 2)","(0, 4)"
4,"(0, 2)","(0, 5)"
5,"(0, 4)","(1, 4)"
6,"(0, 5)","(1, 5)"
7,"(0, 5)","(0, 7)"
8,"(1, 4)","(3, 4)"
9,"(1, 5)","(1, 7)"
10,"(2, 2)","(5, 2)"
11,"(2, 2)","(2, 5)"
12,"(6, 6)","(2, 6)"
13,"(7, 1)","(3, 1)"
14,"(5, 2)","(3, 2)"
15,"(5, 5)","(3, 5)"
16,"(5, 6)","(3, 6)"
17,"(5, 7)","(3, 7)"
18,"(7, 5)","(4, 5)"
19,"(5, 2)","(5, 0)"
20,"(5, 3)","(5, 1)"
21,"(5, 2)","(7, 2)"
22,"(5, 2)","(5, 5)"
23,"(5, 2)","(5, 6)"
24,"(5, 3)","(7, 3)"
25,"(5, 3)","(5, 4)"
26,"(5, 5)","(5, 3)"
27,"(5, 5)","(5, 7)"
28,"(7, 1)","(6, 1)"
29,"(7, 6)","(6, 6)"
30,"(7, 0)","(7, 1)"
31,"(7, 2)","(7, 0)"
32,"(7, 2)","(7, 4)"
33,"(7, 2)","(7, 5)"
34,"(7, 2)","(7, 6)"
35,"(7, 6)","(7, 7)"
