,0,1
0,"(7, 5)","(7, 3)"
1,"(3, 7)","(4, 7)"
2,"(6, 4)","(6, 3)"
3,"(3, 4)","(6, 4)"
4,"(3, 0)","(3, 2)"
5,"(1, 0)","(3, 0)"
6,"(3, 4)","(5, 4)"
7,"(5, 4)","(5, 7)"
8,"(5, 6)","(2, 6)"
9,"(3, 6)","(5, 6)"
10,"(3, 6)","(1, 6)"
11,"(3, 7)","(6, 7)"
12,"(3, 7)","(7, 7)"
13,"(3, 5)","(3, 7)"
14,"(3, 2)","(7, 2)"
15,"(3, 4)","(3, 3)"
16,"(3, 6)","(7, 6)"
17,"(7, 4)","(4, 4)"
18,"(4, 4)","(2, 4)"
19,"(3, 5)","(1, 5)"
20,"(3, 2)","(3, 6)"
21,"(3, 6)","(4, 6)"
22,"(3, 6)","(6, 6)"
23,"(5, 5)","(5, 3)"
24,"(3, 2)","(3, 4)"
25,"(3, 2)","(3, 5)"
26,"(0, 0)","(1, 0)"
27,"(3, 5)","(4, 5)"
28,"(3, 5)","(5, 5)"
29,"(3, 4)","(1, 4)"
30,"(3, 5)","(7, 5)"
31,"(3, 5)","(6, 5)"
32,"(3, 4)","(7, 4)"
