,0,1
0,"(3, 3)","(3, 7)"
1,"(3, 7)","(6, 7)"
2,"(3, 7)","(7, 7)"
3,"(7, 3)","(7, 4)"
4,"(3, 1)","(3, 3)"
5,"(3, 1)","(4, 1)"
6,"(3, 1)","(7, 1)"
7,"(3, 0)","(3, 1)"
8,"(3, 1)","(1, 1)"
9,"(7, 0)","(4, 0)"
10,"(3, 0)","(7, 0)"
11,"(7, 1)","(6, 1)"
12,"(7, 3)","(7, 6)"
13,"(3, 3)","(7, 3)"
14,"(7, 3)","(7, 5)"
15,"(1, 0)","(3, 0)"
16,"(3, 0)","(3, 2)"
17,"(3, 3)","(6, 3)"
18,"(3, 3)","(5, 3)"
19,"(3, 3)","(4, 3)"
20,"(1, 6)","(3, 6)"
21,"(6, 3)","(6, 4)"
22,"(1, 2)","(1, 4)"
23,"(0, 0)","(1, 0)"
24,"(5, 3)","(5, 7)"
25,"(3, 2)","(3, 4)"
26,"(1, 0)","(1, 2)"
27,"(1, 2)","(1, 6)"
28,"(4, 3)","(4, 7)"
