,0,1
0,"(7, 3)","(7, 1)"
1,"(6, 3)","(7, 3)"
2,"(1, 6)","(1, 3)"
3,"(2, 4)","(6, 4)"
4,"(5, 4)","(7, 4)"
5,"(2, 4)","(5, 4)"
6,"(0, 4)","(0, 7)"
7,"(2, 6)","(5, 6)"
8,"(5, 6)","(5, 7)"
9,"(5, 6)","(5, 3)"
10,"(2, 6)","(6, 6)"
11,"(2, 6)","(0, 6)"
12,"(2, 6)","(2, 3)"
13,"(2, 2)","(2, 6)"
14,"(1, 2)","(1, 6)"
15,"(5, 3)","(5, 1)"
16,"(6, 7)","(3, 7)"
17,"(2, 7)","(2, 5)"
18,"(1, 2)","(1, 4)"
19,"(1, 2)","(1, 5)"
20,"(0, 2)","(1, 2)"
21,"(6, 6)","(6, 7)"
22,"(3, 3)","(3, 1)"
23,"(6, 3)","(3, 3)"
24,"(6, 6)","(7, 6)"
25,"(7, 6)","(7, 7)"
26,"(6, 3)","(6, 1)"
27,"(6, 6)","(6, 3)"
28,"(6, 3)","(6, 6)"
29,"(6, 3)","(6, 5)"
30,"(6, 6)","(3, 6)"
31,"(0, 2)","(2, 2)"
32,"(2, 2)","(6, 2)"
33,"(2, 2)","(5, 2)"
34,"(2, 2)","(2, 4)"
35,"(2, 4)","(2, 7)"
36,"(5, 2)","(3, 2)"
37,"(0, 0)","(0, 2)"
38,"(0, 2)","(0, 4)"
39,"(5, 2)","(5, 5)"
40,"(1, 4)","(1, 7)"
41,"(1, 4)","(3, 4)"
42,"(2, 3)","(2, 1)"
43,"(2, 3)","(4, 3)"
44,"(0, 2)","(0, 5)"
