,0,1
0,"(4, 4)","(4, 7)"
1,"(6, 4)","(6, 7)"
2,"(6, 2)","(6, 4)"
3,"(3, 0)","(3, 2)"
4,"(3, 0)","(7, 0)"
5,"(3, 0)","(3, 1)"
6,"(3, 0)","(6, 0)"
7,"(3, 0)","(5, 0)"
8,"(1, 0)","(3, 0)"
9,"(3, 0)","(4, 0)"
10,"(7, 6)","(5, 6)"
11,"(5, 0)","(5, 1)"
12,"(7, 0)","(7, 2)"
13,"(7, 2)","(7, 5)"
14,"(7, 2)","(7, 4)"
15,"(7, 2)","(7, 6)"
16,"(4, 0)","(4, 1)"
17,"(4, 0)","(4, 2)"
18,"(7, 6)","(7, 7)"
19,"(4, 2)","(4, 4)"
20,"(4, 4)","(2, 4)"
21,"(4, 1)","(4, 3)"
22,"(1, 0)","(1, 1)"
23,"(0, 0)","(1, 0)"
24,"(6, 2)","(6, 6)"
25,"(7, 0)","(7, 1)"
26,"(4, 2)","(4, 5)"
27,"(6, 0)","(6, 1)"
28,"(6, 0)","(6, 2)"
29,"(4, 2)","(4, 6)"
