,0,1
0,"(5, 3)","(7, 3)"
1,"(3, 7)","(4, 7)"
2,"(7, 4)","(6, 4)"
3,"(5, 4)","(3, 4)"
4,"(5, 4)","(5, 7)"
5,"(5, 4)","(7, 4)"
6,"(5, 2)","(5, 4)"
7,"(5, 4)","(5, 3)"
8,"(5, 6)","(2, 6)"
9,"(5, 6)","(3, 6)"
10,"(5, 2)","(5, 6)"
11,"(2, 6)","(4, 6)"
12,"(2, 6)","(6, 6)"
13,"(3, 6)","(1, 6)"
14,"(5, 0)","(5, 1)"
15,"(3, 7)","(6, 7)"
16,"(5, 7)","(3, 7)"
17,"(7, 2)","(3, 2)"
18,"(7, 2)","(7, 5)"
19,"(5, 2)","(7, 2)"
20,"(7, 2)","(7, 6)"
21,"(0, 0)","(2, 0)"
22,"(2, 0)","(2, 1)"
23,"(2, 0)","(5, 0)"
24,"(7, 4)","(4, 4)"
25,"(5, 2)","(2, 2)"
26,"(7, 5)","(7, 7)"
27,"(5, 0)","(7, 0)"
28,"(5, 0)","(5, 2)"
29,"(5, 2)","(5, 5)"
30,"(7, 5)","(3, 5)"
31,"(2, 1)","(2, 3)"
32,"(2, 3)","(4, 3)"
33,"(2, 3)","(2, 4)"
34,"(2, 1)","(6, 1)"
