,0,1
0,"(7, 6)","(7, 3)"
1,"(4, 6)","(4, 7)"
2,"(1, 5)","(1, 3)"
3,"(1, 3)","(1, 1)"
4,"(5, 3)","(5, 4)"
5,"(2, 6)","(5, 6)"
6,"(5, 6)","(7, 6)"
7,"(5, 6)","(5, 7)"
8,"(5, 6)","(5, 3)"
9,"(2, 6)","(4, 6)"
10,"(2, 6)","(6, 6)"
11,"(0, 6)","(2, 6)"
12,"(0, 6)","(1, 6)"
13,"(1, 6)","(3, 6)"
14,"(1, 6)","(1, 7)"
15,"(3, 7)","(7, 7)"
16,"(3, 6)","(3, 7)"
17,"(3, 7)","(3, 4)"
18,"(3, 2)","(7, 2)"
19,"(7, 2)","(7, 4)"
20,"(1, 2)","(3, 2)"
21,"(1, 2)","(1, 5)"
22,"(0, 2)","(1, 2)"
23,"(6, 6)","(6, 7)"
24,"(6, 7)","(6, 5)"
25,"(3, 5)","(3, 3)"
26,"(6, 6)","(6, 3)"
27,"(1, 5)","(3, 5)"
28,"(3, 2)","(3, 6)"
29,"(5, 3)","(2, 3)"
30,"(0, 0)","(0, 2)"
31,"(3, 5)","(4, 5)"
32,"(3, 5)","(5, 5)"
33,"(3, 5)","(7, 5)"
34,"(0, 2)","(0, 6)"
