,0,1
0,"(5, 3)","(7, 3)"
1,"(3, 7)","(4, 7)"
2,"(5, 3)","(5, 4)"
3,"(1, 6)","(3, 6)"
4,"(1, 7)","(1, 6)"
5,"(1, 7)","(3, 7)"
6,"(2, 5)","(2, 7)"
7,"(2, 5)","(5, 5)"
8,"(2, 5)","(4, 5)"
9,"(0, 5)","(2, 5)"
10,"(2, 5)","(6, 5)"
11,"(7, 5)","(7, 2)"
12,"(6, 7)","(7, 7)"
13,"(6, 5)","(6, 7)"
14,"(1, 5)","(1, 7)"
15,"(0, 5)","(1, 5)"
16,"(1, 5)","(3, 5)"
17,"(5, 5)","(5, 7)"
18,"(5, 5)","(5, 3)"
19,"(3, 5)","(3, 2)"
20,"(0, 0)","(0, 2)"
21,"(4, 5)","(4, 3)"
22,"(0, 4)","(1, 4)"
23,"(0, 2)","(0, 4)"
24,"(1, 4)","(3, 4)"
25,"(6, 5)","(7, 5)"
26,"(0, 2)","(0, 5)"
27,"(3, 4)","(7, 4)"
