,0,1
0,"(3, 3)","(7, 3)"
1,"(7, 3)","(7, 7)"
2,"(3, 7)","(4, 7)"
3,"(1, 3)","(3, 3)"
4,"(1, 3)","(1, 4)"
5,"(1, 3)","(1, 5)"
6,"(1, 3)","(1, 6)"
7,"(1, 3)","(1, 7)"
8,"(0, 3)","(1, 3)"
9,"(6, 3)","(6, 4)"
10,"(6, 4)","(6, 2)"
11,"(0, 3)","(0, 7)"
12,"(2, 3)","(2, 6)"
13,"(5, 3)","(5, 1)"
14,"(3, 7)","(6, 7)"
15,"(3, 3)","(3, 7)"
16,"(0, 1)","(0, 3)"
17,"(0, 3)","(0, 4)"
18,"(0, 3)","(2, 3)"
19,"(7, 6)","(7, 2)"
20,"(3, 3)","(3, 6)"
21,"(3, 3)","(3, 1)"
22,"(6, 3)","(3, 3)"
23,"(3, 3)","(6, 3)"
24,"(3, 3)","(4, 3)"
25,"(3, 3)","(3, 5)"
26,"(3, 3)","(3, 4)"
27,"(3, 3)","(5, 3)"
28,"(3, 6)","(7, 6)"
29,"(4, 4)","(7, 4)"
30,"(3, 4)","(4, 4)"
31,"(6, 3)","(6, 1)"
32,"(6, 3)","(6, 5)"
33,"(3, 6)","(4, 6)"
34,"(3, 6)","(6, 6)"
35,"(5, 3)","(5, 7)"
36,"(3, 1)","(4, 1)"
37,"(0, 1)","(1, 1)"
38,"(2, 3)","(2, 7)"
39,"(0, 0)","(0, 1)"
40,"(3, 1)","(7, 1)"
41,"(4, 5)","(4, 2)"
42,"(3, 5)","(4, 5)"
43,"(0, 4)","(2, 4)"
44,"(3, 5)","(7, 5)"
45,"(0, 1)","(2, 1)"
