,0,1
0,"(0, 0)","(2, 0)"
1,"(0, 3)","(2, 3)"
2,"(0, 6)","(0, 3)"
3,"(0, 3)","(0, 7)"
4,"(2, 4)","(0, 4)"
5,"(2, 6)","(0, 6)"
6,"(3, 4)","(1, 4)"
7,"(2, 0)","(2, 1)"
8,"(2, 0)","(2, 2)"
9,"(2, 1)","(4, 1)"
10,"(2, 1)","(5, 1)"
11,"(2, 2)","(2, 4)"
12,"(2, 2)","(2, 6)"
13,"(2, 4)","(4, 4)"
14,"(2, 4)","(5, 4)"
15,"(2, 6)","(4, 6)"
16,"(2, 6)","(5, 6)"
17,"(2, 6)","(6, 6)"
18,"(2, 6)","(2, 7)"
19,"(2, 7)","(4, 7)"
20,"(2, 7)","(6, 7)"
21,"(3, 4)","(3, 3)"
22,"(5, 4)","(3, 4)"
23,"(5, 6)","(3, 6)"
24,"(3, 6)","(3, 7)"
25,"(4, 1)","(4, 3)"
26,"(4, 7)","(7, 7)"
27,"(5, 1)","(7, 1)"
28,"(5, 3)","(7, 3)"
29,"(5, 3)","(5, 5)"
30,"(5, 6)","(5, 3)"
31,"(5, 4)","(7, 4)"
32,"(5, 4)","(5, 7)"
33,"(5, 6)","(7, 6)"
34,"(6, 6)","(6, 3)"
35,"(6, 7)","(6, 4)"
36,"(7, 6)","(7, 2)"
37,"(7, 7)","(7, 5)"
