,0,1
0,"(5, 5)","(7, 5)"
1,"(5, 1)","(2, 1)"
2,"(5, 2)","(4, 2)"
3,"(5, 6)","(5, 5)"
4,"(3, 1)","(1, 1)"
5,"(0, 7)","(1, 7)"
6,"(7, 6)","(6, 6)"
7,"(7, 3)","(7, 1)"
8,"(7, 3)","(7, 6)"
9,"(7, 1)","(3, 1)"
10,"(4, 3)","(5, 3)"
11,"(5, 3)","(5, 7)"
12,"(5, 3)","(5, 1)"
13,"(5, 0)","(2, 0)"
14,"(2, 1)","(0, 1)"
15,"(7, 1)","(6, 1)"
16,"(7, 6)","(7, 2)"
17,"(0, 1)","(0, 0)"
18,"(5, 3)","(5, 6)"
19,"(7, 3)","(6, 3)"
20,"(1, 1)","(1, 0)"
21,"(2, 7)","(2, 6)"
22,"(5, 7)","(2, 7)"
23,"(5, 3)","(5, 4)"
24,"(7, 3)","(7, 7)"
25,"(2, 7)","(0, 7)"
26,"(5, 7)","(6, 7)"
27,"(0, 7)","(0, 3)"
28,"(5, 6)","(5, 2)"
29,"(7, 1)","(7, 0)"
30,"(5, 2)","(2, 2)"
31,"(5, 4)","(2, 4)"
32,"(5, 0)","(6, 0)"
33,"(5, 1)","(5, 0)"
34,"(4, 3)","(7, 3)"
