,0,1
0,"(2, 2)","(2, 6)"
1,"(5, 2)","(4, 2)"
2,"(4, 2)","(4, 6)"
3,"(5, 1)","(6, 1)"
4,"(3, 0)","(1, 0)"
5,"(2, 1)","(0, 1)"
6,"(5, 0)","(4, 0)"
7,"(4, 0)","(3, 0)"
8,"(5, 1)","(7, 1)"
9,"(0, 1)","(1, 1)"
10,"(5, 3)","(5, 1)"
11,"(5, 1)","(4, 1)"
12,"(5, 0)","(6, 0)"
13,"(5, 0)","(7, 0)"
14,"(2, 1)","(2, 0)"
15,"(5, 2)","(6, 2)"
16,"(0, 3)","(0, 6)"
17,"(7, 1)","(3, 1)"
18,"(7, 0)","(7, 2)"
19,"(2, 0)","(0, 0)"
20,"(0, 1)","(0, 3)"
21,"(5, 2)","(2, 2)"
22,"(5, 0)","(5, 2)"
23,"(5, 1)","(5, 0)"
24,"(5, 1)","(2, 1)"
