,0,1
0,"(2, 2)","(6, 2)"
1,"(1, 3)","(1, 1)"
2,"(0, 1)","(2, 1)"
3,"(0, 7)","(2, 7)"
4,"(1, 7)","(1, 3)"
5,"(2, 6)","(5, 6)"
6,"(3, 7)","(3, 3)"
7,"(6, 7)","(6, 3)"
8,"(2, 2)","(5, 2)"
9,"(1, 2)","(1, 6)"
10,"(5, 7)","(7, 7)"
11,"(0, 4)","(0, 7)"
12,"(0, 2)","(2, 2)"
13,"(0, 2)","(0, 6)"
14,"(0, 4)","(0, 2)"
15,"(2, 7)","(2, 6)"
16,"(0, 2)","(1, 2)"
17,"(0, 2)","(0, 0)"
18,"(2, 6)","(6, 6)"
19,"(3, 7)","(3, 6)"
20,"(2, 7)","(6, 7)"
21,"(2, 2)","(2, 5)"
22,"(2, 5)","(6, 5)"
23,"(0, 0)","(1, 0)"
24,"(5, 6)","(7, 6)"
25,"(7, 7)","(7, 4)"
26,"(1, 7)","(1, 5)"
27,"(5, 7)","(5, 3)"
28,"(0, 0)","(0, 1)"
29,"(0, 7)","(1, 7)"
30,"(3, 3)","(4, 3)"
31,"(2, 7)","(5, 7)"
32,"(2, 5)","(5, 5)"
33,"(3, 7)","(3, 5)"
34,"(6, 3)","(7, 3)"
35,"(5, 7)","(5, 4)"
36,"(1, 7)","(3, 7)"
37,"(6, 3)","(6, 1)"
38,"(0, 5)","(0, 4)"
