,0,1
0,"(1, 6)","(1, 3)"
1,"(6, 5)","(5, 5)"
2,"(1, 3)","(1, 1)"
3,"(4, 2)","(4, 6)"
4,"(5, 2)","(5, 0)"
5,"(3, 7)","(1, 7)"
6,"(3, 6)","(3, 3)"
7,"(4, 2)","(5, 2)"
8,"(5, 6)","(5, 3)"
9,"(5, 1)","(7, 1)"
10,"(6, 0)","(6, 1)"
11,"(5, 0)","(6, 0)"
12,"(5, 0)","(7, 0)"
13,"(5, 6)","(2, 6)"
14,"(5, 3)","(7, 3)"
15,"(5, 0)","(5, 1)"
16,"(5, 2)","(6, 2)"
17,"(1, 6)","(0, 6)"
18,"(4, 6)","(3, 6)"
19,"(5, 6)","(6, 6)"
20,"(7, 1)","(3, 1)"
21,"(4, 6)","(7, 6)"
22,"(5, 2)","(5, 6)"
23,"(3, 6)","(1, 6)"
24,"(6, 2)","(6, 5)"
25,"(7, 6)","(7, 7)"
26,"(3, 6)","(3, 7)"
