,0,1
0,"(3, 3)","(1, 3)"
1,"(2, 6)","(0, 6)"
2,"(3, 1)","(1, 1)"
3,"(4, 3)","(4, 1)"
4,"(3, 3)","(3, 7)"
5,"(2, 1)","(0, 1)"
6,"(1, 3)","(1, 4)"
7,"(0, 6)","(0, 7)"
8,"(7, 3)","(3, 3)"
9,"(5, 6)","(5, 3)"
10,"(5, 1)","(7, 1)"
11,"(5, 3)","(5, 1)"
12,"(4, 7)","(7, 7)"
13,"(4, 1)","(4, 0)"
14,"(5, 6)","(2, 6)"
15,"(4, 3)","(4, 7)"
16,"(5, 3)","(4, 3)"
17,"(4, 3)","(2, 3)"
18,"(5, 3)","(7, 3)"
19,"(3, 3)","(3, 4)"
20,"(3, 3)","(3, 1)"
21,"(5, 6)","(6, 6)"
22,"(5, 5)","(5, 6)"
23,"(0, 6)","(0, 3)"
24,"(7, 0)","(3, 0)"
25,"(7, 1)","(7, 0)"
26,"(0, 6)","(1, 6)"
27,"(5, 1)","(2, 1)"
