,0,1
0,"(6, 3)","(5, 3)"
1,"(6, 1)","(3, 1)"
2,"(3, 1)","(1, 1)"
3,"(3, 4)","(3, 7)"
4,"(5, 1)","(4, 1)"
5,"(6, 5)","(7, 5)"
6,"(2, 5)","(0, 5)"
7,"(3, 4)","(1, 4)"
8,"(7, 5)","(7, 2)"
9,"(6, 1)","(2, 1)"
10,"(4, 4)","(4, 3)"
11,"(6, 3)","(6, 4)"
12,"(6, 1)","(5, 1)"
13,"(2, 1)","(0, 1)"
14,"(6, 5)","(3, 5)"
15,"(6, 6)","(6, 5)"
16,"(4, 4)","(4, 2)"
17,"(7, 4)","(7, 7)"
18,"(6, 5)","(2, 5)"
19,"(3, 1)","(3, 0)"
20,"(7, 4)","(4, 4)"
21,"(1, 1)","(1, 3)"
22,"(4, 1)","(4, 0)"
23,"(0, 1)","(0, 0)"
24,"(1, 4)","(1, 2)"
25,"(6, 4)","(2, 4)"
26,"(1, 1)","(1, 0)"
27,"(6, 5)","(5, 5)"
28,"(2, 4)","(0, 4)"
29,"(6, 4)","(7, 4)"
30,"(0, 5)","(1, 5)"
31,"(4, 5)","(4, 6)"
32,"(2, 1)","(2, 0)"
33,"(6, 3)","(6, 1)"
34,"(6, 6)","(6, 3)"
35,"(7, 1)","(7, 0)"
36,"(6, 4)","(3, 4)"
37,"(6, 4)","(5, 4)"
38,"(7, 5)","(4, 5)"
39,"(5, 1)","(5, 0)"
40,"(6, 1)","(7, 1)"
41,"(5, 5)","(5, 7)"
