,0,1
0,"(6, 3)","(2, 3)"
1,"(6, 1)","(3, 1)"
2,"(3, 1)","(1, 1)"
3,"(2, 5)","(2, 4)"
4,"(6, 7)","(6, 3)"
5,"(2, 5)","(0, 5)"
6,"(6, 3)","(3, 3)"
7,"(1, 2)","(1, 0)"
8,"(0, 5)","(0, 4)"
9,"(6, 7)","(3, 7)"
10,"(6, 1)","(2, 1)"
11,"(3, 7)","(1, 7)"
12,"(0, 5)","(0, 2)"
13,"(2, 1)","(0, 1)"
14,"(6, 5)","(2, 5)"
15,"(0, 2)","(1, 2)"
16,"(3, 1)","(3, 0)"
17,"(4, 2)","(2, 2)"
18,"(3, 4)","(7, 4)"
19,"(6, 5)","(5, 5)"
20,"(6, 5)","(6, 7)"
21,"(4, 5)","(4, 4)"
22,"(3, 7)","(3, 4)"
23,"(1, 7)","(1, 4)"
24,"(6, 5)","(6, 6)"
25,"(6, 7)","(2, 7)"
26,"(1, 7)","(1, 3)"
27,"(4, 2)","(4, 0)"
28,"(2, 1)","(2, 0)"
29,"(4, 5)","(4, 2)"
30,"(2, 5)","(6, 5)"
31,"(0, 2)","(0, 0)"
32,"(6, 3)","(6, 1)"
33,"(2, 5)","(4, 5)"
34,"(7, 1)","(7, 0)"
35,"(6, 7)","(7, 7)"
36,"(6, 1)","(7, 1)"
