,0,1
0,"(0, 0)","(2, 0)"
1,"(0, 4)","(1, 4)"
2,"(2, 4)","(0, 4)"
3,"(1, 4)","(1, 3)"
4,"(2, 0)","(4, 0)"
5,"(2, 0)","(5, 0)"
6,"(2, 0)","(6, 0)"
7,"(2, 0)","(2, 1)"
8,"(2, 0)","(2, 2)"
9,"(2, 2)","(2, 4)"
10,"(2, 3)","(4, 3)"
11,"(2, 4)","(2, 3)"
12,"(2, 4)","(5, 4)"
13,"(2, 4)","(6, 4)"
14,"(2, 4)","(2, 7)"
15,"(2, 7)","(6, 7)"
16,"(4, 3)","(3, 3)"
17,"(5, 7)","(3, 7)"
18,"(4, 0)","(4, 1)"
19,"(4, 0)","(4, 2)"
20,"(4, 3)","(4, 7)"
21,"(7, 4)","(4, 4)"
22,"(5, 0)","(5, 1)"
23,"(5, 1)","(7, 1)"
24,"(5, 4)","(5, 3)"
25,"(5, 4)","(7, 4)"
26,"(5, 4)","(5, 7)"
27,"(5, 7)","(5, 6)"
28,"(5, 7)","(7, 7)"
29,"(6, 0)","(6, 1)"
30,"(6, 7)","(6, 5)"
31,"(7, 4)","(7, 2)"
32,"(7, 4)","(7, 3)"
