,0,1
0,"(3, 0)","(4, 0)"
1,"(7, 4)","(5, 4)"
2,"(7, 1)","(7, 0)"
3,"(3, 1)","(7, 1)"
4,"(3, 3)","(4, 3)"
5,"(4, 3)","(4, 5)"
6,"(1, 1)","(3, 1)"
7,"(1, 3)","(1, 5)"
8,"(1, 1)","(1, 3)"
9,"(7, 3)","(7, 4)"
10,"(5, 7)","(7, 7)"
11,"(6, 4)","(6, 2)"
12,"(1, 3)","(3, 3)"
13,"(4, 0)","(2, 0)"
14,"(5, 4)","(5, 2)"
15,"(7, 4)","(6, 4)"
16,"(7, 0)","(7, 2)"
17,"(7, 0)","(5, 0)"
18,"(3, 7)","(3, 4)"
19,"(7, 1)","(7, 3)"
20,"(3, 7)","(5, 7)"
21,"(6, 4)","(2, 4)"
22,"(2, 0)","(0, 0)"
23,"(3, 1)","(3, 0)"
24,"(5, 7)","(2, 7)"
25,"(3, 3)","(3, 7)"
26,"(0, 0)","(0, 2)"
