,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(1, 2)"
2,"(0, 2)","(0, 5)"
3,"(0, 5)","(1, 5)"
4,"(0, 5)","(2, 5)"
5,"(1, 2)","(1, 4)"
6,"(1, 2)","(1, 6)"
7,"(1, 4)","(3, 4)"
8,"(1, 6)","(3, 6)"
9,"(2, 5)","(4, 5)"
10,"(2, 5)","(5, 5)"
11,"(2, 5)","(6, 5)"
12,"(2, 5)","(2, 7)"
13,"(4, 3)","(3, 3)"
14,"(4, 5)","(3, 5)"
15,"(4, 5)","(4, 3)"
16,"(4, 3)","(4, 6)"
17,"(4, 5)","(7, 5)"
18,"(5, 5)","(5, 3)"
19,"(5, 5)","(5, 7)"
20,"(5, 7)","(5, 6)"
21,"(6, 3)","(6, 1)"
22,"(6, 3)","(7, 3)"
23,"(6, 5)","(6, 3)"
24,"(6, 5)","(6, 7)"
25,"(6, 7)","(7, 7)"
