,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(0, 5)"
2,"(0, 5)","(1, 5)"
3,"(0, 5)","(2, 5)"
4,"(2, 7)","(0, 7)"
5,"(1, 7)","(1, 4)"
6,"(1, 5)","(1, 7)"
7,"(2, 5)","(4, 5)"
8,"(2, 5)","(5, 5)"
9,"(2, 5)","(6, 5)"
10,"(2, 5)","(2, 7)"
11,"(2, 7)","(4, 7)"
12,"(2, 7)","(5, 7)"
13,"(5, 3)","(3, 3)"
14,"(6, 5)","(3, 5)"
15,"(6, 7)","(3, 7)"
16,"(4, 5)","(4, 2)"
17,"(5, 3)","(7, 3)"
18,"(5, 5)","(5, 3)"
19,"(5, 3)","(5, 6)"
20,"(6, 7)","(6, 3)"
21,"(6, 7)","(6, 4)"
22,"(6, 5)","(7, 5)"
23,"(6, 5)","(6, 7)"
24,"(6, 7)","(7, 7)"
