,0,1
0,"(0, 2)","(0, 0)"
1,"(1, 1)","(0, 1)"
2,"(0, 2)","(1, 2)"
3,"(0, 2)","(2, 2)"
4,"(0, 2)","(0, 4)"
5,"(0, 5)","(0, 2)"
6,"(0, 2)","(0, 6)"
7,"(0, 4)","(1, 4)"
8,"(0, 4)","(2, 4)"
9,"(0, 7)","(0, 5)"
10,"(0, 5)","(0, 7)"
11,"(0, 6)","(1, 6)"
12,"(0, 6)","(2, 6)"
13,"(0, 7)","(1, 7)"
14,"(1, 0)","(1, 1)"
15,"(1, 2)","(1, 0)"
16,"(1, 7)","(1, 3)"
17,"(1, 4)","(3, 4)"
18,"(1, 6)","(3, 6)"
19,"(1, 7)","(3, 7)"
20,"(2, 2)","(4, 2)"
21,"(2, 2)","(6, 2)"
22,"(2, 4)","(4, 4)"
23,"(2, 4)","(5, 4)"
24,"(2, 4)","(6, 4)"
25,"(2, 6)","(4, 6)"
26,"(2, 6)","(6, 6)"
27,"(3, 6)","(3, 2)"
28,"(3, 7)","(5, 7)"
29,"(3, 7)","(6, 7)"
30,"(3, 7)","(7, 7)"
31,"(4, 2)","(4, 0)"
32,"(4, 6)","(4, 3)"
33,"(4, 4)","(7, 4)"
34,"(4, 6)","(4, 7)"
35,"(6, 6)","(7, 6)"
