,0,1
0,"(1, 1)","(1, 3)"
1,"(2, 4)","(2, 2)"
2,"(4, 6)","(4, 2)"
3,"(5, 5)","(5, 2)"
4,"(6, 6)","(6, 2)"
5,"(7, 6)","(7, 2)"
6,"(1, 3)","(1, 4)"
7,"(1, 3)","(1, 5)"
8,"(1, 3)","(1, 6)"
9,"(5, 4)","(5, 3)"
10,"(6, 5)","(6, 3)"
11,"(0, 4)","(0, 7)"
12,"(1, 4)","(0, 4)"
13,"(0, 4)","(2, 4)"
14,"(1, 4)","(3, 4)"
15,"(2, 4)","(2, 7)"
16,"(3, 4)","(4, 4)"
17,"(3, 4)","(5, 4)"
18,"(3, 4)","(6, 4)"
19,"(3, 4)","(7, 4)"
20,"(7, 4)","(7, 7)"
21,"(1, 5)","(0, 5)"
22,"(0, 5)","(2, 5)"
23,"(1, 5)","(3, 5)"
24,"(3, 5)","(4, 5)"
25,"(3, 5)","(5, 5)"
26,"(3, 5)","(6, 5)"
27,"(3, 5)","(7, 5)"
28,"(4, 5)","(4, 7)"
29,"(5, 5)","(5, 7)"
30,"(1, 6)","(0, 6)"
31,"(0, 6)","(2, 6)"
32,"(1, 6)","(3, 6)"
33,"(3, 6)","(4, 6)"
34,"(3, 6)","(5, 6)"
35,"(3, 6)","(6, 6)"
36,"(3, 6)","(7, 6)"
37,"(6, 6)","(6, 7)"
