,0,1
0,N25,N5
1,N35,N8
2,N30,N9
3,N13,N23
4,N13,N62
5,N1,N14
6,N59,N15
7,N17,N19
8,N44,N18
9,N58,N21
10,N41,N22
11,N25,N61
12,N15,N26
13,N27,N49
14,N27,N17
15,N28,N32
16,N28,N30
17,N35,N12
18,N35,N11
19,N50,N36
20,N37,N46
21,N25,N38
22,N40,N7
23,N40,N50
24,N40,N13
25,N40,N16
26,N30,N40
27,N23,N41
28,N43,N1
29,N13,N43
30,N56,N44
31,N46,N28
32,N61,N48
33,N30,N52
34,N55,N56
35,N28,N55
36,N30,N58
37,N58,N20
38,N59,N4
39,N59,N57
40,N59,N35
41,N59,N60
42,N63,N25
43,N63,N27
44,N63,N6
45,N30,N63
46,N63,N59
