,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(3, 3)","(1, 3)"
3,"(3, 0)","(5, 0)"
4,"(3, 0)","(3, 1)"
5,"(3, 0)","(3, 2)"
6,"(3, 1)","(4, 1)"
7,"(3, 1)","(5, 1)"
8,"(3, 1)","(6, 1)"
9,"(3, 1)","(7, 1)"
10,"(3, 1)","(3, 3)"
11,"(3, 2)","(7, 2)"
12,"(3, 2)","(3, 4)"
13,"(3, 2)","(3, 5)"
14,"(3, 2)","(3, 6)"
15,"(3, 3)","(5, 3)"
16,"(3, 3)","(6, 3)"
17,"(3, 3)","(7, 3)"
18,"(3, 3)","(3, 7)"
19,"(3, 4)","(5, 4)"
20,"(3, 4)","(7, 4)"
21,"(5, 4)","(5, 7)"
22,"(6, 3)","(6, 5)"
23,"(7, 3)","(7, 6)"
24,"(7, 3)","(7, 7)"
