,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(0, 4)"
2,"(0, 2)","(0, 6)"
3,"(0, 6)","(0, 3)"
4,"(2, 4)","(0, 4)"
5,"(0, 4)","(2, 4)"
6,"(0, 6)","(1, 6)"
7,"(2, 7)","(0, 7)"
8,"(1, 6)","(3, 6)"
9,"(2, 3)","(2, 1)"
10,"(2, 3)","(4, 3)"
11,"(2, 4)","(2, 3)"
12,"(2, 4)","(4, 4)"
13,"(2, 4)","(5, 4)"
14,"(2, 4)","(6, 4)"
15,"(2, 4)","(2, 7)"
16,"(2, 7)","(2, 5)"
17,"(2, 7)","(4, 7)"
18,"(2, 7)","(5, 7)"
19,"(2, 7)","(6, 7)"
20,"(5, 4)","(3, 4)"
21,"(3, 6)","(4, 6)"
22,"(6, 7)","(3, 7)"
23,"(4, 5)","(7, 5)"
24,"(4, 7)","(4, 5)"
25,"(5, 2)","(5, 0)"
26,"(5, 4)","(5, 2)"
27,"(5, 7)","(5, 3)"
28,"(5, 7)","(5, 5)"
29,"(6, 4)","(7, 4)"
30,"(6, 7)","(6, 5)"
31,"(6, 7)","(7, 7)"
32,"(7, 4)","(7, 2)"
33,"(7, 7)","(7, 3)"
34,"(7, 7)","(7, 6)"
