,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(2, 2)"
2,"(0, 2)","(0, 6)"
3,"(0, 6)","(0, 7)"
4,"(0, 7)","(1, 7)"
5,"(2, 2)","(4, 2)"
6,"(2, 2)","(2, 6)"
7,"(2, 6)","(5, 6)"
8,"(2, 6)","(6, 6)"
9,"(4, 7)","(2, 7)"
10,"(2, 7)","(6, 7)"
11,"(4, 0)","(3, 0)"
12,"(3, 0)","(3, 1)"
13,"(3, 5)","(3, 3)"
14,"(4, 4)","(3, 4)"
15,"(4, 5)","(3, 5)"
16,"(6, 6)","(3, 6)"
17,"(4, 7)","(3, 7)"
18,"(4, 0)","(7, 0)"
19,"(4, 2)","(4, 0)"
20,"(4, 2)","(7, 2)"
21,"(4, 2)","(4, 4)"
22,"(4, 2)","(4, 5)"
23,"(4, 2)","(4, 6)"
24,"(4, 7)","(4, 3)"
25,"(4, 4)","(7, 4)"
26,"(4, 5)","(7, 5)"
27,"(4, 5)","(4, 7)"
28,"(4, 6)","(7, 6)"
29,"(5, 6)","(5, 3)"
30,"(7, 5)","(5, 5)"
31,"(5, 6)","(5, 7)"
32,"(6, 6)","(6, 3)"
33,"(7, 5)","(6, 5)"
34,"(7, 3)","(7, 1)"
35,"(7, 5)","(7, 3)"
36,"(7, 5)","(7, 7)"
