,0,1
0,N31,N1
1,N28,N3
2,N25,N5
3,N35,N8
4,N30,N9
5,N30,N10
6,N13,N23
7,N13,N62
8,N14,N22
9,N14,N41
10,N15,N59
11,N13,N16
12,N64,N18
13,N45,N19
14,N58,N21
15,N22,N41
16,N24,N48
17,N24,N15
18,N25,N61
19,N15,N26
20,N27,N49
21,N27,N17
22,N28,N30
23,N28,N29
24,N28,N31
25,N31,N32
26,N31,N14
27,N30,N33
28,N55,N34
29,N34,N64
30,N35,N12
31,N35,N11
32,N46,N37
33,N25,N38
34,N39,N2
35,N28,N39
36,N40,N7
37,N40,N50
38,N40,N13
39,N30,N40
40,N45,N42
41,N13,N43
42,N28,N46
43,N45,N47
44,N28,N53
45,N53,N22
46,N53,N36
47,N2,N54
48,N55,N52
49,N56,N55
50,N55,N51
51,N55,N24
52,N55,N28
53,N30,N58
54,N58,N20
55,N59,N45
56,N59,N4
57,N59,N57
58,N59,N35
59,N59,N60
60,N63,N25
61,N63,N27
62,N63,N6
63,N30,N63
64,N13,N65
